championship_name,event__name,round_name,rank,bib,nme,noc,total
2022 World Championship,10M Air Rifle Men,Qualification,24,1236,MARICIC Miran,CRO,627.0
2022 World Championship,10M Air Rifle Men,Qualification,25,2425,SHANER William,USA,627.0
2022 World Championship,10M Air Rifle Men,Qualification,26,1030,ROSSITER Jack,AUS,626.8
2022 World Championship,10M Air Rifle Men,Qualification,27,1292,KILDEHOJ Nicklas Hojfeldt,DEN,626.8
2022 World Championship,10M Air Rifle Men,Qualification,28,2087,BARTNIK Tomasz,POL,626.6
2022 World Championship,10M Air Rifle Men,Qualification,29,2384,TSARKOV Oleh,UKR,626.6
2022 World Championship,10M Air Rifle Men,Qualification,30,1354,OVIEDO Jesus,ESP,626.5
2022 World Championship,10M Air Rifle Men,Qualification,31,1763,USSEINOV Islam,KAZ,626.4
2022 World Championship,10M Air Rifle Men,Qualification,32,1731,ENDOH Masaya,JPN,626.4
2022 World Championship,10M Air Rifle Men,Qualification,33,2339,NALBANT Mert,TUR,626.4
2022 World Championship,10M Air Rifle Men,Qualification,34,2008,HEGG Jon-Hermann,NOR,626.4
2022 World Championship,10M Air Rifle Men,Qualification,35,1467,DALLINGER Maximilian,GER,626.2
2022 World Championship,10M Air Rifle Men,Qualification,36,1693,BERNARDI Michele,ITA,626.2
2022 World Championship,10M Air Rifle Men,Qualification,37,1924,RAMIREZ RAMOS Edson Ismael,MEX,626.1
2022 World Championship,10M Air Rifle Men,Qualification,38,1743,SHIMADA Atsushi,JPN,626.1
2022 World Championship,10M Air Rifle Men,Qualification,39,2004,CLAUSSEN Simon,NOR,626.0
2022 World Championship,10M Air Rifle Men,Qualification,40,1324,ELSHENAWY Mohamed,EGY,626.0
2022 World Championship,10M Air Rifle Men,Qualification,41,1567,GUSTAFIAN Fathur,INA,625.9
2022 World Championship,10M Air Rifle Men,Qualification,42,1093,ROBIUL Md Robiul Islam,BAN,625.8
2022 World Championship,10M Air Rifle Men,Qualification,43,2283,MADSEN Marcus,SWE,625.7
2022 World Championship,10M Air Rifle Men,Qualification,44,1715,WEITHALER Simon,ITA,625.6
2022 World Championship,10M Air Rifle Men,Qualification,45,2209,SEBIC Milenko,SRB,625.4
2022 World Championship,10M Air Rifle Men,Qualification,46,1548,PEKLER Zalan,HUN,625.3
2022 World Championship,10M Air Rifle Men,Qualification,47,1017,BABAYAN Hrachik,ARM,625.3
2022 World Championship,10M Air Rifle Men,Qualification,48,1581,BABUTA Arjun,IND,625.3
2022 World Championship,10M Air Rifle Men,Qualification,49,2239,LOCHBIHLER Jan,SUI,625.2
2022 World Championship,10M Air Rifle Men,Qualification,50,1032,SAMPSON Dane,AUS,625.1
2022 World Championship,10M Air Rifle Men,Qualification,51,1389,LEPPA Aleksi,FIN,625.0
2022 World Championship,10M Air Rifle Men,Qualification,52,1270,NYMBURSKY Petr,CZE,624.9
2022 World Championship,10M Air Rifle Men,Qualification,53,1922,QUEZADA MARQUEZ Carlos,MEX,624.8
2022 World Championship,10M Air Rifle Men,Qualification,54,1149,RIZOV Anton,BUL,624.8
2022 World Championship,10M Air Rifle Men,Qualification,55,1092,MUNNA Md Rabbi Hasan,BAN,624.6
2022 World Championship,10M Air Rifle Men,Qualification,56,1051,MATHIS Thomas,AUT,624.5
2022 World Championship,10M Air Rifle Men,Qualification,57,1661,NOROUZIYAN Pourya,IRI,624.5
2022 World Championship,10M Air Rifle Men,Qualification,58,2204,KOVACEVIC Lazar,SRB,624.5
2022 World Championship,10M Air Rifle Men,Qualification,59,2241,ROTH Lukas Oliver,SUI,624.4
2022 World Championship,10M Air Rifle Men,Qualification,60,1385,KOSKELA Riku Tapio,FIN,624.4
2022 World Championship,10M Air Rifle Men,Qualification,61,2414,MUSKE Brandon Kyle,USA,623.9
2022 World Championship,10M Air Rifle Men,Qualification,62,2099,KOWALEWICZ Maciej,POL,623.8
2022 World Championship,10M Air Rifle Men,Qualification,63,1881,GIRULIS Karolis,LTU,623.8
2022 World Championship,10M Air Rifle Men,Qualification,64,1941,NYANTAI Bayaraa,MGL,623.7
2022 World Championship,10M Air Rifle Men,Qualification,65,1050,MAIR Tobias,AUT,623.7
2022 World Championship,10M Air Rifle Men,Qualification,66,1462,BARBE Tom,GER,623.6
2022 World Championship,10M Air Rifle Men,Qualification,67,2404,KOZENIESKY Lucas,USA,623.5
2022 World Championship,10M Air Rifle Men,Qualification,68,1570,NEGARA Paragra Duncan Taruma,INA,623.4
2022 World Championship,10M Air Rifle Men,Qualification,69,2335,AKGUN Omer,TUR,622.5
2022 World Championship,10M Air Rifle Men,Qualification,70,2449,SKOROVAROV Vadim,UZB,622.5
2022 World Championship,10M Air Rifle Men,Qualification,71,1417,KRYZS Lucas Bernard Denis,FRA,622.5
2022 World Championship,10M Air Rifle Men,Qualification,72,2230,DUERR Christoph,SUI,622.3
2022 World Championship,10M Air Rifle Men,Qualification,73,1667,SEDAGHAT Mahyar,IRI,622.1
2022 World Championship,10M Air Rifle Men,Qualification,74,2360,HALKIN Oleksandr,UKR,621.9
2022 World Championship,10M Air Rifle Men,Qualification,75,1430,BALE Dean,GBR,621.8
2022 World Championship,10M Air Rifle Men,Qualification,76,2299,TORTUNGPANICH Napis,THA,621.2
2022 World Championship,10M Air Rifle Men,Qualification,77,2049,AL NAABI Salim Ali,OMA,620.8
2022 World Championship,10M Air Rifle Men,Qualification,78,1821,MO Daiseong,KOR,620.8
2022 World Championship,10M Air Rifle Men,Qualification,79,1321,ELSAEID Osama,EGY,620.6
2022 World Championship,10M Air Rifle Men,Qualification,80,1088,ALI Mohamad,BAN,620.4
2022 World Championship,10M Air Rifle Men,Qualification,81,1683,RICHTER Sergey,ISR,620.2
2022 World Championship,10M Air Rifle Men,Qualification,82,2038,AL BALUSHI Issam,OMA,620.2
2022 World Championship,10M Air Rifle Men,Qualification,83,2336,BAYRAK Ahmet,TUR,619.9
2022 World Championship,10M Air Rifle Men,Qualification,84,1387,LANGSTROM Sebastian,FIN,619.8
2022 World Championship,10M Air Rifle Men,Qualification,85,2315,SUNG Chia-Yen,TPE,618.9
2022 World Championship,10M Air Rifle Men,Qualification,86,1553,SOMOGYI Peter,HUN,618.3
2022 World Championship,10M Air Rifle Men,Qualification,87,1325,HAMDY ABDELKADER Mohamed,EGY,618.2
2022 World Championship,10M Air Rifle Men,Qualification,88,1954,ANGELESKI Martin,MKD,617.8
2022 World Championship,10M Air Rifle Men,Qualification,89,1363,KIISK Meelis,EST,617.7
2022 World Championship,10M Air Rifle Men,Qualification,90,1968,BOZOVIC Milos,MNE,617.7
2022 World Championship,10M Air Rifle Men,Qualification,91,1113,DZANKOVIC Nedzad,BIH,617.7
2022 World Championship,10M Air Rifle Men,Qualification,92,1843,ALAMMARI Mesfer Aboud S,KSA,617.6
2022 World Championship,10M Air Rifle Men,Qualification,93,2147,AL MUHANADI Ali,QAT,617.5
2022 World Championship,10M Air Rifle Men,Qualification,94,1431,BAMSEY Michael,GBR,617.3
2022 World Championship,10M Air Rifle Men,Qualification,95,1859,AL MUTAIRI Ali,KUW,616.7
2022 World Championship,10M Air Rifle Men,Qualification,96,1026,DAVIS Michael Edward Andrew,AUS,616.7
2022 World Championship,10M Air Rifle Men,Qualification,97,1573,WIBOWO Davin Rosyiid,INA,616.3
2022 World Championship,10M Air Rifle Men,Qualification,98,1766,YURKOV Yuriy,KAZ,616.0
2022 World Championship,10M Air Rifle Men,Qualification,99,2267,SULEK Stefan,SVK,615.2
2022 World Championship,10M Air Rifle Men,Qualification,100,1845,ALANAZI Faiz Saafaq G,KSA,614.6
2022 World Championship,10M Air Rifle Men,Qualification,101,1848,AL HARBI Hussain Ghuwayli G,KSA,613.5
2022 World Championship,10M Air Rifle Men,Qualification,102,2141,ALALI Ahmed Mohsen,QAT,613.1
2022 World Championship,10M Air Rifle Men,Qualification,103,1923,QUINTERO PEREZ Carlos Fabian,MEX,612.5
2022 World Championship,10M Air Rifle Men,Qualification,104,2041,AL HAJRI Mohammed,OMA,609.7
2022 World Championship,10M Air Rifle Men,Qualification,105,1836,IBRAHIMI Drilon,KOS,608.1
2022 World Championship,10M Air Rifle Men,Qualification,106,1835,ABDYLI Petrit,KOS,606.3
2022 World Championship,10M Air Rifle Men,Qualification,107,1933,DELGERMAA Lkhagvasuren,MGL,606.3
2022 World Championship,10M Air Rifle Men,Qualification,108,2150,ALSUNAIDI Abdullah Zain M,QAT,606.2
2022 World Championship,10M Air Rifle Men,Qualification,109,1972,SEKARIC Nemanja,MNE,605.9
2022 World Championship,10M Air Rifle Men,Qualification,110,1072,GAHRAMANOV Ruslan,AZE,605.2
2022 World Championship,10M Air Rifle Men,Qualification,111,1861,ALOSAIMI Sultan,KUW,596.0
2022 World Championship,10M Air Rifle Men,Qualification,112,1863,ALSUBAIEI Saud,KUW,593.2
2022 World Championship,10M Air Rifle Men,Qualification,113,1775,OTUNDO Laurynne Sanford,KEN,577.1
2022 World Championship,10M Air Rifle Men,Qualification,114,2220,ALI Hayder Alexander Q Qualification,SUD,391.4
2022 World Championship,50M Rifle 3 Positions Men,Gold Medal Match,1,2370,KULISH Serhiy,UKR,16
2022 World Championship,50M Rifle 3 Positions Men,Gold Medal Match,2,2087,BARTNIK Tomasz,POL,6
2022 World Championship,50M Rifle 3 Positions Men,Ranking Match,1,2370,KULISH Serhiy,UKR,413.9
2022 World Championship,50M Rifle 3 Positions Men,Ranking Match,2,2087,BARTNIK Tomasz,POL,409.4
2022 World Championship,50M Rifle 3 Positions Men,Ranking Match,3,2008,HEGG Jon-Hermann,NOR,407.9
2022 World Championship,50M Rifle 3 Positions Men,Ranking Match,4,1605,KUSALE Swapnil,IND,407.6
2022 World Championship,50M Rifle 3 Positions Men,Ranking Match,5,1185,LIU Yukun,CHN,357.0
2022 World Championship,50M Rifle 3 Positions Men,Ranking Match,6,2099,KOWALEWICZ Maciej,POL,356.6
2022 World Championship,50M Rifle 3 Positions Men,Ranking Match,7,1467,DALLINGER Maximilian,GER,305.7
2022 World Championship,50M Rifle 3 Positions Men,Ranking Match,8,1806,KIM Jonghyun,KOR,304.5
2022 World Championship,50M Rifle 3 Positions Men,Qualification,1,1185,LIU Yukun CHN Kneeling 100 99 199,,596-41x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,2,1605,KUSALE Swapnil IND Kneeling 98 99 197,,593-40x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,3,2370,KULISH Serhiy UKR Kneeling 98 99 197,,593-37x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,4,2099,KOWALEWICZ Maciej POL Kneeling 97 96 193,,592-37x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,5,2087,BARTNIK Tomasz POL Kneeling 99 100 199,,592-32x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,6,2008,HEGG Jon-Hermann NOR Kneeling 99 99 198,,591-30x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,7,1806,KIM Jonghyun KOR Kneeling 99 99 198,,591-30x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,8,1467,DALLINGER Maximilian GER Kneeling 96 98 194,,590-42x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,9,1297,OLSEN Steffen DEN Kneeling 98 99 197,,590-36x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,10,2004,CLAUSSEN Simon NOR Kneeling 99 99 198,,590-35x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,11,2239,LOCHBIHLER Jan SUI Kneeling 99 100 199,,589-41x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,12,2259,JANY Patrik SVK Kneeling 98 97 195,,589-36x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,13,1270,NYMBURSKY Petr CZE Kneeling 98 98 196,,589-35x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,14,1638,TOMAR Aishwary Pratap IND Kneeling 98 100 198 Singh,,589-32x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,15,2230,DUERR Christoph SUI Kneeling 99 98 197,,588-38x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,16,2421,ROE Ivan USA Kneeling 98 97 195,,588-36x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,17,1272,PRIVRATSKY Jiri CZE Kneeling 100 98 198,,588-33x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,18,1549,PENI Istvan HUN Kneeling 99 98 197,,588-32x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,19,1601,KUMAR Niraj IND Kneeling 96 99 195,,588-30x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,20,1402,BAUDOUIN Brian FRA Kneeling 100 99 199,,588-26x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,21,1207,ZHANG Changhong CHN Kneeling 94 99 193,,587-38x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,22,1759,MALINOVSKIY Konstantin KAZ Kneeling 99 96 195,,587-35x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,23,1051,MATHIS Thomas AUT Kneeling 98 98 196,,587-32x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,24,1408,DHALLUIN Michael FRA Kneeling 98 100 198,,587-31x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,25,1052,PICKL Bernhard AUT Kneeling 97 98 195,,587-29x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,26,1417,KRYZS Lucas Bernard Denis FRA Kneeling 99 98 197,,587-29x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,27,1809,KIM Sangdo KOR Kneeling 97 97 194,,586-36x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,28,1058,THUM Andreas AUT Kneeling 100 97 197,,586-35x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,29,2427,SHERRY Timothy USA Kneeling 98 96 194,,586-34x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,30,1881,GIRULIS Karolis LTU Kneeling 96 98 194,,586-34x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,31,2209,SEBIC Milenko SRB Kneeling 97 99 196,,586-33x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,32,1941,NYANTAI Bayaraa MGL Kneeling 98 95 193,,586-31x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,33,2299,TORTUNGPANICH Napis THA Kneeling 99 95 194,,586-29x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,34,2210,STEFANOVIC Milutin SRB Kneeling 100 94 194,,586-28x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,35,1389,LEPPA Aleksi FIN Kneeling 98 97 195,,586-28x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,36,2283,MADSEN Marcus SWE Kneeling 98 99 197,,586-24x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,37,2010,LARSEN Henrik NOR Kneeling 97 97 194,,585-31x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,38,2204,KOVACEVIC Lazar SRB Kneeling 98 100 198,,585-30x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,39,1236,MARICIC Miran CRO Kneeling 97 98 195,,585-29x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,40,2185,MARKOJA Robert SLO Kneeling 98 99 197,,585-29x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,41,2241,ROTH Lukas Oliver SUI Kneeling 98 96 194,,585-23x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,42,1715,WEITHALER Simon ITA Kneeling 96 99 195,,585-22x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,43,1732,HANAKAWA Naoki JPN Kneeling 99 99 198,,584-31x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,44,1149,RIZOV Anton BUL Kneeling 96 99 195,,584-28x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,45,1763,USSEINOV Islam KAZ Kneeling 100 97 197,,584-27x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,46,1430,BALE Dean GBR Kneeling 96 95 191,,584-24x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,47,1432,BARGERON Michael GBR Kneeling 99 96 195 Stephen,,584-20x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,48,2360,HALKIN Oleksandr UKR Kneeling 97 99 196,,583-34x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,49,1661,NOROUZIYAN Pourya IRI Kneeling 96 97 193,,583-31x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,50,2384,TSARKOV Oleh UKR Kneeling 99 97 196,,583-28x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,51,1741,OKADA Naoya JPN Kneeling 96 95 191,,583-25x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,52,1230,GORSA Petar CRO Kneeling 97 97 194,,583-19x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,53,2267,SULEK Stefan SVK Kneeling 97 96 193,,582-28x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,54,1468,DEMBECK Kai GER Kneeling 96 100 196,,582-25x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,55,1363,KIISK Meelis EST Kneeling 97 96 193,,582-23x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,56,1567,GUSTAFIAN Fathur INA Kneeling 96 98 194,,582-16x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,57,1276,SMETANA Frantisek CZE Kneeling 98 99 197,,581-26x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,58,1538,HAMMERL Soma Richard HUN Kneeling 98 96 194,,581-26x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,59,1161,SYCH Grzegorz CAN Kneeling 97 98 195,,581-26x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,60,1213,ZHAO Zhonghao CHN Kneeling 95 96 191,,580-28x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,61,1731,ENDOH Masaya JPN Kneeling 95 95 190,,580-21x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,62,1385,KOSKELA Riku Tapio FIN Kneeling 96 97 193,,579-30x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,63,1693,BERNARDI Michele ITA Kneeling 97 98 195,,579-28x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,64,1548,PEKLER Zalan HUN Kneeling 91 96 187,,579-24x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,65,1032,SAMPSON Dane AUS Kneeling 95 95 190,,578-24x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,66,1821,MO Daiseong KOR Kneeling 96 96 192,,577-28x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,67,1291,JAKOBSEN Esben DEN Kneeling 95 98 193,,576-33x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,68,1030,ROSSITER Jack AUS Kneeling 98 91 189,,576-15x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,69,1766,YURKOV Yuriy KAZ Kneeling 96 97 193,,571-15x
2022 World Championship,50M Rifle 3 Positions Men,Qualification,70,1922,QUEZADA MARQUEZ Carlos MEX Kneeling 94 95 189,,569-20x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,1,1548,PEKLER Zalan HUN Kneeling 99 98 197,,593-34x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,2,1185,LIU Yukun CHN Kneeling 98 100 198,,592-39x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,3,2004,CLAUSSEN Simon NOR Kneeling 97 100 197,,591-36x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,4,2370,KULISH Serhiy UKR Kneeling 99 98 197,,588-34x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,5,1389,LEPPA Aleksi FIN Kneeling 98 98 196,,588-30x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,6,1207,ZHANG Changhong CHN Kneeling 94 99 193,,587-28x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,7,2099,KOWALEWICZ Maciej POL Kneeling 96 98 194,,587-26x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,8,2421,ROE Ivan USA Kneeling 98 97 195,,586-31x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,9,1270,NYMBURSKY Petr CZE Kneeling 97 95 192,,586-29x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,10,1297,OLSEN Steffen DEN Kneeling 98 100 198,,586-25x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,11,1052,PICKL Bernhard AUT Kneeling 98 96 194,,585-25x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,12,1638,TOMAR Aishwary Pratap IND Kneeling 97 98 195 Singh,,585-24x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,13,1693,BERNARDI Michele ITA Kneeling 96 99 195,,584-31x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,14,1549,PENI Istvan HUN Kneeling 95 98 193,,584-30x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,15,1759,MALINOVSKIY Konstantin KAZ Kneeling 95 99 194,,584-25x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,16,2241,ROTH Lukas Oliver SUI Kneeling 98 98 196,,584-22x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,17,1881,GIRULIS Karolis LTU Kneeling 95 99 194,,583-29x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,18,1468,DEMBECK Kai GER Kneeling 96 98 194,,583-28x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,19,1766,YURKOV Yuriy KAZ Kneeling 99 98 197,,582-29x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,20,1230,GORSA Petar CRO Kneeling 97 98 195,,582-26x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,21,1601,KUMAR Niraj IND Kneeling 97 98 195,,581-28x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,22,1276,SMETANA Frantisek CZE Kneeling 97 97 194,,581-26x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,23,1417,KRYZS Lucas Bernard Denis FRA Kneeling 98 98 196,,581-23x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,24,1430,BALE Dean GBR Kneeling 99 97 196,,580-22x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,25,1149,RIZOV Anton BUL Kneeling 98 97 195,,579-23x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,26,2210,STEFANOVIC Milutin SRB Kneeling 98 94 192,,578-31x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,27,2185,MARKOJA Robert SLO Kneeling 96 94 190,,578-22x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,28,1821,MO Daiseong KOR Kneeling 98 97 195,,577-27x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,29,2283,MADSEN Marcus SWE Kneeling 97 96 193,,577-24x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,30,2384,TSARKOV Oleh UKR Kneeling 94 97 191,,577-23x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,31,1731,ENDOH Masaya JPN Kneeling 94 98 192,,577-19x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,32,1032,SAMPSON Dane AUS Kneeling 94 95 189,,577-19x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,33,1402,BAUDOUIN Brian FRA Kneeling 97 95 192,,576-29x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,34,1741,OKADA Naoya JPN Kneeling 95 98 193,,576-19x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,35,2267,SULEK Stefan SVK Kneeling 94 97 191,,576-17x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,36,1660,NEKOUNAM Amir IRI Kneeling 96 98 194 Mohammad,,576-16x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,37,1573,WIBOWO Davin Rosyiid INA Kneeling 93 95 188,,574-18x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,38,1134,HAJI Mahmood BRN Kneeling 96 91 187,,573-20x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,39,1387,LANGSTROM Sebastian FIN Kneeling 95 97 192,,572-22x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,40,1691,BACCI Lorenzo ITA Kneeling 94 96 190,,572-22x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,41,1849,ALJUHAYDILI Abdulrahman KSA Kneeling 92 96 188 Saad A,,571-22x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,42,1237,MIKULJAN Andrija CRO Kneeling 94 95 189,,570-16x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,43,2047,ALKHATRI Hamed Said OMA Kneeling 95 94 189,,567-19x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,44,1667,SEDAGHAT Mahyar IRI Kneeling 94 95 189,,566-14x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,45,1862,AL SHEMERI Turki KUW Kneeling 96 93 189,,564-19x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,46,2147,AL MUHANADI Ali QAT Kneeling 93 91 184,,561-15x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,47,1923,QUINTERO PEREZ Carlos MEX Kneeling 92 88 180 Fabian,,554-13x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,48,1088,ALI Mohamad BAN Kneeling 91 86 177,,553-14x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,49,1933,DELGERMAA Lkhagvasuren MGL Kneeling 91 91 182 Mahmoud,,DNS
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,1,2008,HEGG Jon-Hermann NOR Kneeling 99 99 198,,592-38x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,2,1051,MATHIS Thomas AUT Kneeling 99 97 196,,588-34x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,3,1605,KUSALE Swapnil IND Kneeling 98 99 197,,588-32x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,4,2204,KOVACEVIC Lazar SRB Kneeling 98 97 195,,588-32x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,5,2259,JANY Patrik SVK Kneeling 96 97 193,,587-35x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,6,2239,LOCHBIHLER Jan SUI Kneeling 98 98 196,,587-34x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,7,2010,LARSEN Henrik NOR Kneeling 99 97 196,,586-29x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,8,1030,ROSSITER Jack AUS Kneeling 96 98 194,,586-25x
2022 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 2 Of 2,9,1538,HAMMERL Soma Richard HUN Kneeling 97 99 196,,586-24x
